Symbol,Description,Price,Price - Currency,"Dividend yield %, Trailing 12 months","Dividends per share, Annual","Dividends per share, Annual - Currency",Sector
7138,"TORICO Co., Ltd.",296,JPY,0,0,JPY,Retail trade
3747,"Intertrade Co., Ltd.",593,JPY,0,0,JPY,Commercial services
8746,"Unbanked, Inc.",301,JPY,0,0,JPY,Finance
3841,Jedat Inc.,1148,JPY,3.50877192982456,40,JPY,Technology services
5355,"Nippon Crucible Co., Ltd.",667,JPY,2.58751902587519,17,JPY,Non-energy minerals
9159,W TOKYO Inc.,1600,JPY,0,0,JPY,Commercial services
7602,"Ledax Co.,Ltd",220,JPY,0,0,JPY,Retail trade
7807,KOWA CO. LTD.,854,JPY,1.37931034482759,12,JPY,Health technology
7847,Graphite Design Inc.,671,JPY,4.43131462333826,30,JPY,Consumer durables
3195,"Generation Pass Co.,Ltd.",519,JPY,0,0,JPY,Retail trade
7058,"Kyoei Security Service Co., Ltd.",3025,JPY,2.98507462686567,90,JPY,Commercial services
335A,Mirairo Inc.,386,JPY,0,0,JPY,Commercial services
7515,Maruyoshi Center Inc.,4730,JPY,0.638977635782748,30,JPY,Retail trade
8138,Sankyo Kasei Corporation,4855,JPY,1.956745623069,90,JPY,Process industries
7443,"Yokohama Gyorui Co., Ltd.",703,JPY,0.863309352517986,6,JPY,Distribution services
8996,"HouseFreedom Co., Ltd.",1068,JPY,5.10204081632653,55,JPY,Consumer durables
3185,"Dream Vision Co., Ltd.",237,JPY,0,0,JPY,Retail trade
8166,"Taka-Q Co., Ltd.",84,JPY,0,0,JPY,Retail trade
7544,"Three F Co., Ltd.",579,JPY,2.0979020979021,10,JPY,Retail trade
7066,Peers Co. Ltd.,412,JPY,3.76470588235294,16,JPY,Commercial services
3469,"Dualtap Co., Ltd.",984,JPY,1.26518218623482,12.5,JPY,Finance
1380,"Akikawa Foods & Farms Co., Ltd.",1040,JPY,0.964320154291225,10,JPY,Consumer non-durables
2449,"PRAP Japan, Inc.",1089,JPY,3.75802016498625,41,JPY,Commercial services
7399,"Nansin Co., Ltd.",625,JPY,3.13479623824451,20,JPY,Producer manufacturing
5279,"Nihon Kogyo Co., Ltd.",1478,JPY,2.68636668905306,40,JPY,Non-energy minerals
7501,Tiemco Ltd.,1742,JPY,0.689655172413793,12,JPY,Consumer non-durables
4429,"Ricksoft Co., Ltd.",945,JPY,0,0,JPY,Technology services
7800,"Amifa Co.,Ltd.",1200,JPY,1.95488721804511,26,JPY,Process industries
3896,"AWA PAPER & TECHNOLOGICAL COMPANY, Inc.",423,JPY,0,0,JPY,Process industries
9362,"Hyoki Kaiun Kaisha,Ltd.",3605,JPY,3.14637482900137,115,JPY,Transportation
4615,"Shinto Paint Co., Ltd.",125,JPY,0,0,JPY,Process industries
460A,"Branu, Inc.",925,JPY,0,,,Technology services
7078,INCLUSIVE Holdings Inc.,417,JPY,0,0,JPY,Commercial services
5031,moi Corp.,304,JPY,0,0,JPY,Technology services
3224,"General Oyster, Inc.",830,JPY,1.20192307692308,10,JPY,Consumer services
3768,Riskmonster.Com,569,JPY,2.67379679144385,15,JPY,Commercial services
6837,"KYOSHA Co., Ltd.",298,JPY,3.7037037037037,11,JPY,Electronic technology
5868,Rococo Co. Ltd.,1117,JPY,3.06748466257669,35,JPY,Technology services
2215,"First Baking Co., Ltd.",617,JPY,0,0,JPY,Consumer non-durables
6836,"Plat'Home Co., Ltd.",870,JPY,0,0,JPY,Electronic technology
3840,PATH Corporation,52,JPY,0,0,JPY,Retail trade
6090,"Human Metabolome Technologies, Inc.",731,JPY,2.09205020920502,15,JPY,Health technology
3202,"Daitobo Co.,Ltd.",139,JPY,2.14285714285714,3,JPY,Finance
3653,"Morpho, Inc.",790,JPY,0,0,JPY,Technology services
2911,"Asahimatsu Foods Co., Ltd.",2320,JPY,1.51318633808906,35,JPY,Consumer non-durables
7284,"Meiwa Industry Co., Ltd.",1216,JPY,4.14250207125104,50,JPY,Producer manufacturing
6424,"TAKAMISAWA CYBERNETICS CO., LTD.",932,JPY,2.08550573514077,20,JPY,Electronic technology
6347,"Placo Co., Ltd.",421,JPY,1.3953488372093,6,JPY,Producer manufacturing
9835,"Juntendo Co., Ltd.",519,JPY,1.93050193050193,10,JPY,Retail trade
7859,Almedio Inc.,211,JPY,0,0,JPY,Producer manufacturing
7603,Gyet Co.Ltd.,161,JPY,0,0,JPY,Retail trade
6943,"NKK SWITCHES CO., LTD.",5050,JPY,1.56862745098039,70,JPY,Producer manufacturing
3524,"Nitto Seimo Co., Ltd.",1625,JPY,3.0902348578492,50,JPY,Process industries
6757,"OSG Corporation Co., Ltd.",809,JPY,4.95662949194548,40,JPY,Producer manufacturing
3967,"Eltes Co., Ltd.",653,JPY,0,0,JPY,Technology services
9820,MT Genex Corporation,3890,JPY,1.02960102960103,40,JPY,Industrial services
7446,"Tohoku Chemical Co., Ltd.",4585,JPY,2.72628135223555,125,JPY,Distribution services
373A,"Lipps Co., Ltd.",1604,JPY,0,0,JPY,Consumer non-durables
3851,"Nippon Ichi Software, Inc.",825,JPY,0.606060606060606,5,JPY,Technology services
4171,"Global Information, Inc.",1430,JPY,4.27655024946543,60,JPY,Commercial services
3727,Aplix Corp,187,JPY,1.84210526315789,3.5,JPY,Technology services
3352,Buffalo Co.Ltd,1835,JPY,3.37837837837838,60,JPY,Retail trade
6265,CONVUM Ltd.,2716,JPY,1.8698578908003,50,JPY,Producer manufacturing
145A,L is B Corp.,772,JPY,0,0,JPY,Technology services
3067,"Tokyo Ichiban Foods Co., Ltd.",460,JPY,0,0,JPY,Consumer services
5609,Nippon Chuzo K.K.,857,JPY,3.4965034965035,30,JPY,Producer manufacturing
192A,"Integroup, Inc.",1937,JPY,2.32798758406622,45,JPY,Commercial services
3622,Netyear Group Corporation,588,JPY,1.01522842639594,6,JPY,Technology services
3238,"Central General Development Co., Ltd.",425,JPY,3.28638497652582,14,JPY,Finance
2376,Scinex Corporation,732,JPY,2.04918032786885,15,JPY,Commercial services
7902,"SONOCOM Co., Ltd.",1112,JPY,1.07142857142857,12,JPY,Producer manufacturing
7037,"teno.Holdings Co., Ltd.",873,JPY,1.1454753722795,10,JPY,Health services
4255,THECOO Inc.,2013,JPY,0,0,JPY,Technology services
6731,Pixela Corporation,38,JPY,0,0,JPY,Electronic technology
2747,"Hokuyu Lucky Co., Ltd.",3245,JPY,1.54320987654321,50,JPY,Retail trade
4476,AI CROSS Inc,980,JPY,0,0,JPY,Communications
3744,SIOS Corp,465,JPY,0,0,JPY,Technology services
7114,"Foodison,Inc.",882,JPY,0,0,JPY,Retail trade
3190,"Hotman Co., Ltd.",577,JPY,1.73010380622837,10,JPY,Retail trade
7353,KIYO Learning Co Ltd,580,JPY,0,0,JPY,Technology services
6635,"Di-Nikko Engineering Co., Ltd.",615,JPY,2.63157894736842,16,JPY,Electronic technology
2341,"Arbeit-Times Co., Ltd.",188,JPY,2.65957446808511,5,JPY,Commercial services
3059,"Hiraki Co., Ltd.",831,JPY,2.40096038415366,20,JPY,Retail trade
7361,"Human Creation Holdings, Inc.",1230,JPY,2.19512195121951,27,JPY,Commercial services
7217,"Tein, Inc.",414,JPY,4.11622276029056,17,JPY,Producer manufacturing
4316,"BeMap, Inc.",1216,JPY,0,0,JPY,Technology services
3945,"Superbag Company, Limited",2658,JPY,3.97426192278577,105,JPY,Process industries
3536,"Axas Holdings Co., Ltd.",133,JPY,1.50375939849624,2,JPY,Retail trade
4690,Nippon Pallet Pool Co.,2505,JPY,2.35341045073793,59,JPY,Finance
9353,"Sakurajima Futo Kaisha, Ltd.",2612,JPY,1.49588631264024,40,JPY,Transportation
7571,Yamano Holdings Corporation,116,JPY,0.869565217391304,1,JPY,Retail trade
9969,"Shokubun Co., Ltd.",260,JPY,0.965250965250965,2.5,JPY,Consumer services
4673,"Kawasaki Geological Engineering Co., Ltd.",4695,JPY,3.13852813852814,145,JPY,Industrial services
2762,"Sanko Marketing Foods Co., Ltd.",99,JPY,0,0,JPY,Consumer services
2667,"ImageONE Co., Ltd.",251,JPY,0,0,JPY,Technology services
2058,"Higashimaru Co., Ltd.",1008,JPY,1.18929633300297,12,JPY,Consumer non-durables
1795,Masaru Corporation,4410,JPY,3.53200883002208,160,JPY,Industrial services
9561,GLAD CUBE Inc.,418,JPY,0,0,JPY,Technology services
2196,ESCRIT Inc.,167,JPY,0,0,JPY,Consumer services
265A,Hmcomm Inc.,937,JPY,0,0,JPY,Technology services
4750,"Daisan Co., Ltd.",584,JPY,3.91517128874388,24,JPY,Industrial services
5973,Toami Corporation,623,JPY,2.54372019077901,16,JPY,Non-energy minerals
7694,itsumo.inc.,625,JPY,0,0,JPY,Technology services
6054,Livesense Inc.,153,JPY,0,0,JPY,Technology services
6545,internet infinity INC.,770,JPY,1.64609053497942,12,JPY,Health services
2345,"HODL 1,inc.",219,JPY,0,0,JPY,Technology services
5867,"ES Networks Co., Ltd.",1246,JPY,4.59587955625991,58,JPY,Finance
331A,Medix Inc.,487,JPY,2.88065843621399,14,JPY,Commercial services
6614,"Shikino High-Tech CO.,LTD.",878,JPY,1.72215843857635,15,JPY,Electronic technology
4827,"Business One Holdings, Inc.",902,JPY,1.08108108108108,10,JPY,Finance
2481,"Townnews-Sha Co., Ltd.",706,JPY,2.88184438040346,20,JPY,Consumer services
4199,WonderPlanet Inc.,1348,JPY,0,0,JPY,Technology services
1764,Kudo Corporation,3410,JPY,3.49253731343284,117,JPY,Consumer durables
7555,"Ota Floriculture Auction Co., Ltd.",746,JPY,1.60213618157543,12,JPY,Distribution services
2656,Vector HOLDINGS Inc.,146,JPY,0,0,JPY,Technology services
5287,"Ito Yogyo Co., Ltd.",1230,JPY,1.57604412923562,20,JPY,Non-energy minerals
7810,Crossfor Co. Ltd.,230,JPY,0.157657657657658,0.35,JPY,Consumer durables
6225,Ecology and Combustion Inc.,1976,JPY,1.6260162601626,32,JPY,Producer manufacturing
4247,"POVAL KOGYO CO.,LTD.",1465,JPY,2.68479776847978,38,JPY,Process industries
4881,"FunPep Co., Ltd.",89,JPY,0,0,JPY,Health technology
3266,"Fund Creation Group Co., Ltd.",98,JPY,1,1,JPY,Finance
6647,"Morio Denki Co., Ltd.",2770,JPY,2.19058050383352,60,JPY,Electronic technology
9778,"Subaru Co., Ltd.",6250,JPY,1.88679245283019,120,JPY,Commercial services
7044,PIALA INC.,499,JPY,0,0,JPY,Technology services
5250,"Prime Strategy Co., Ltd.",1054,JPY,2.08333333333333,22,JPY,Technology services
353A,"Elevator Communications Co., Ltd",3605,JPY,0,0,JPY,Industrial services
3858,Ubiquitous AI Corporation,352,JPY,0,0,JPY,Technology services
3161,Azearth Corporation,665,JPY,3.46907993966818,23,JPY,Consumer non-durables
7314,"Odawara Auto-Machine Mfg. Co., Ltd.",1173,JPY,3.42465753424658,40,JPY,Electronic technology
7215,"FALTEC Co., Ltd.",400,JPY,0,0,JPY,Producer manufacturing
6181,"Tameny, Inc.",116,JPY,0,0,JPY,Health services
9237,"Emimen Co.,Ltd.",897,JPY,0,0,JPY,Finance
3461,Palma Co. Ltd.,544,JPY,2.18579234972678,12,JPY,Commercial services
7265,"Eiken Industries Co., Ltd",3690,JPY,2.97297297297297,110,JPY,Producer manufacturing
4198,"TENDA Co., Ltd.",556,JPY,4.83005366726297,27,JPY,Technology services
3477,"FORLIFE Co.,Ltd.",912,JPY,4.32432432432432,27.5,JPY,Consumer durables
4645,"Ichishin Holdings Co., Ltd.",454,JPY,2.2075055187638,10,JPY,Consumer services
3583,Aubex Corporation,1340,JPY,2.10368144252442,28,JPY,Producer manufacturing
6578,CORREC HOLDINGS Inc.,515,JPY,1.6,8,JPY,Technology services
6046,"Linkbal, Inc.",196,JPY,0,0,JPY,Commercial services
269A,"Sapeet, Inc.",2302,JPY,0,0,JPY,Technology services
3286,TRUST Holdings Inc.,1006,JPY,2.00803212851406,19,JPY,Commercial services
8040,"Tokyo Soir Co., Ltd.",1073,JPY,4.16281221091582,45,JPY,Consumer non-durables
3474,"G-FACTORY Co., Ltd.",556,JPY,0,5,JPY,Commercial services
3996,Signpost Corporation,298,JPY,0,0,JPY,Health services
5997,Kyoritsu Air Tech Inc.,777,JPY,2.62123197903014,20,JPY,Producer manufacturing
4351,YAMADA SERVICER SYNTHETIC OFFICE,862,JPY,1.16822429906542,10,JPY,Commercial services
6034,MRT Inc.,646,JPY,0,0,JPY,Commercial services
6248,"Yokota Manufacturing Co., Ltd.",1930,JPY,3.85802469135802,55,JPY,Producer manufacturing
6218,Enshu Limited,569,JPY,1.74216027874564,10,JPY,Producer manufacturing
7919,"Nozaki Insatsu Shigyo Co., Ltd.",210,JPY,3.57142857142857,7.5,JPY,Process industries
241A,"ROXX, Inc.",495,JPY,0,0,JPY,Technology services
4487,"Space Market, Inc.",299,JPY,0,0,JPY,Technology services
228A,"OPRO Co.,Ltd.",1410,JPY,0,0,JPY,Technology services
5252,Nihon Knowledge Co. Ltd.,868,JPY,0.768048387096774,6.66666,JPY,Technology services
483A,"Tera Technology,Inc.",2200,JPY,0,,,Technology services
3690,"YRGLM, Inc.",570,JPY,1.3884007029877,7.9,JPY,Technology services
3077,"Horiifoodservice Co., Ltd.",519,JPY,0,0,JPY,Consumer services
3929,"SocialWire Co., Ltd.",325,JPY,0,0,JPY,Commercial services
330A,TalentX Inc.,610,JPY,0,0,JPY,Technology services
9476,"Chuokeizai-sha Holdings,Inc.",980,JPY,1.35699373695198,13,JPY,Consumer services
3681,"V-cube, Inc.",133,JPY,0,0,JPY,Technology services
148A,HATCH WORK CO. LTD,1848,JPY,0,0,JPY,Technology services
3035,ktk Inc.,664,JPY,2.55639097744361,17,JPY,Distribution services
3895,Havix Corporation,456,JPY,4,18,JPY,Process industries
6195,"HOPE, Inc. (Japan)",211,JPY,0,0,JPY,Utilities
3674,"Aucfan Co., Ltd.",336,JPY,0,0,JPY,Technology services
3409,"KITABO CO., LTD.",121,JPY,0,0,JPY,Process industries
3842,"Nextgen,Inc.",1137,JPY,1.74520069808028,10,JPY,Electronic technology
3177,"Arigatou Services Co., Ltd.",3910,JPY,3.50649350649351,135,JPY,Retail trade
2139,"Chuco Co., Ltd.",527,JPY,2.30769230769231,12,JPY,Distribution services
9327,"e-LogiT Co., Ltd.",220,JPY,0,0,JPY,Transportation
7791,"DREAMBED CO.,LTD.",858,JPY,3.97196261682243,33,JPY,Retail trade
4241,Atect Corporation,855,JPY,1.25470514429109,10,JPY,Electronic technology
6138,"Dijet Industrial Co., Ltd.",1203,JPY,2.10970464135021,25,JPY,Producer manufacturing
7111,"INEST,Inc.",499,JPY,0,0,JPY,Distribution services
7894,"Maruto Sangyo Co., Ltd.",2218,JPY,1.8034265103697,40,JPY,Process industries
6803,TEAC CORPORATION,128,JPY,0.819672131147541,1,JPY,Consumer durables
4840,TriIs Inc.,477,JPY,0,0,JPY,Commercial services
9087,Takase Corporation,1760,JPY,2.04200700116686,35,JPY,Transportation
7805,PRINTNET INC.,711,JPY,1.83875530410184,13,JPY,Consumer services
9562,Business Coach Inc.,2430,JPY,2.01694231544978,50,JPY,Commercial services
2424,Brass Corp.,611,JPY,1.29032258064516,8,JPY,Consumer services
3672,AltPlus Inc.,43,JPY,0,0,JPY,Technology services
9165,"Qualtec Co.,Ltd.",1478,JPY,2.48990578734859,37,JPY,Commercial services
9417,Smartvalue Co.Ltd.,345,JPY,2.39520958083832,8,JPY,Technology services
6662,"Ubiteq, Inc.",238,JPY,0,0,JPY,Technology services
3680,"Hotto Link, Inc.",214,JPY,2.7027027027027,6,JPY,Technology services
7983,Miroku Corporation,1168,JPY,0.848176420695505,10,JPY,Electronic technology
3358,"Trailhead Global Holdings,Inc",99,JPY,0,0,JPY,Consumer services
7064,"Howtelevision, Inc.",1314,JPY,0,0,JPY,Technology services
157A,Green Monster Inc.,1079,JPY,0.943396226415094,10,JPY,Technology services
7036,"eMnet Japan Co., Ltd.",883,JPY,3.6117381489842,32,JPY,Commercial services
7464,"Saftec Co., Ltd.",1748,JPY,4.87106017191977,85,JPY,Distribution services
9376,"EURASIA TRAVEL Co., Ltd.",940,JPY,3.31905781584583,31,JPY,Consumer services
4334,"Yuke's Co., Ltd.",392,JPY,2.51256281407035,10,JPY,Technology services
3796,"E-Seikatsu Co., Ltd.",499,JPY,1.00401606425703,5,JPY,Technology services
5858,"STG CO.,LTD.",1649,JPY,1.07230392156863,17.5,JPY,Non-energy minerals
7719,TOKYO KOKI Co. Ltd.,560,JPY,0,0,JPY,Producer manufacturing
6655,Toyo Electric Corp.,805,JPY,2.72952853598015,22,JPY,Electronic technology
4882,"Perseus Proteomics, Inc.",225,JPY,0,0,JPY,Health technology
418A,"uridoki, Inc.",796,JPY,0,0,JPY,Technology services
4494,"Vario Secure, Inc.",740,JPY,0,0,JPY,Technology services
3297,"Toubujyuhan Co., Ltd.",1267,JPY,3.15208825847124,40,JPY,Finance
5103,"Showa Holdings Co., Ltd.",44,JPY,0,0,JPY,Finance
4069,BlueMeme Inc.,965,JPY,0,0,JPY,Technology services
1724,Synclayer Inc.,738,JPY,3.7940379403794,28,JPY,Electronic technology
4098,"Titan Kogyo, Ltd.",1141,JPY,0.887311446317657,10,JPY,Process industries
4391,"Logizard Co., Ltd.",1075,JPY,1.69811320754717,18,JPY,Technology services
6633,CGS HOLDINGS INC.,355,JPY,2.80898876404494,10,JPY,Technology services
4068,Basis Corporation,1793,JPY,0,0,JPY,Industrial services
9421,"NJ Holdings, Inc.",644,JPY,0,0,JPY,Technology services
7057,"New Constructor's Network Co., Ltd.",1070,JPY,2.78578290105668,29,JPY,Consumer durables
1788,SANTO CORPORATION,5300,JPY,1.81159420289855,100,JPY,Industrial services
9419,"WirelessGate, Inc.",316,JPY,0,0,JPY,Communications
7992,"Sailor Pen Co., Ltd.",114,JPY,0,0,JPY,Consumer durables
3958,"Sasatoku Printing Co.,Ltd.",580,JPY,3.44827586206897,20,JPY,Commercial services
6659,MEDIA LINKS CO. LTD.,43,JPY,0,0,JPY,Electronic technology
3326,"Runsystem Co., Ltd.",783,JPY,0,0,JPY,Consumer services
5587,Inbound Platform Corp.,924,JPY,0,0,JPY,Communications
7069,"CyberBuzz, Inc.",781,JPY,0,0,JPY,Commercial services
4196,NEO MARKETING Inc.,1334,JPY,0,0,JPY,Commercial services
4736,Nippon RAD Inc.,634,JPY,1.58982511923688,10,JPY,Technology services
3550,"Studio Atao Co., Ltd.",232,JPY,2.10970464135021,5,JPY,Consumer non-durables
3439,Mitsuchi Corporation,664,JPY,3.05343511450382,20,JPY,Producer manufacturing
288A,Laxus Technologies Inc.,126,JPY,0,0,JPY,Commercial services
5162,Asahi Rubber Inc.,734,JPY,2.74348422496571,20,JPY,Process industries
5257,"NOVA SYSTEM CO.,LTD.",2381,JPY,4.46238844028899,105,JPY,Technology services
5271,"Toyo Asano Foundation Co., Ltd.",2589,JPY,3.5405192761605,85,JPY,Non-energy minerals
6563,"Mirai Works, Inc.",591,JPY,0,0,JPY,Commercial services
9685,"Kycom Holdings Co., Ltd.",656,JPY,1.54320987654321,10,JPY,Electronic technology
4260,"Hybrid Technologies Co.,Ltd.",287,JPY,0,0,JPY,Technology services
3045,"Kawasaki & Co., Ltd.",1524,JPY,3.27225130890052,50,JPY,Finance
2872,"Seihyo Co., Ltd.",2040,JPY,0.875912408759124,18,JPY,Consumer non-durables
7640,"Top Culture Co., Ltd.",199,JPY,0,0,JPY,Retail trade
5458,Takasago Tekko K.K.,1107,JPY,3.66636113657195,40,JPY,Non-energy minerals
2499,"Nihonwasou Holdings, Inc.",360,JPY,4.43213296398892,16,JPY,Retail trade
4387,"ZUU Co., Ltd.",682,JPY,0,0,JPY,Commercial services
4341,Seiryo Electric Corporation,941,JPY,2.46781115879828,23,JPY,Electronic technology
4102,"Maruo Calcium Co., Ltd.",1474,JPY,2.05620287868403,30,JPY,Process industries
6467,Nichidai Corporation,359,JPY,1.66666666666667,6,JPY,Producer manufacturing
9388,"PAPANETS CO.,Ltd.",1785,JPY,1.68067226890756,30,JPY,Finance
3181,"KAITORI OKOKU CO., LTD.",878,JPY,1.13250283125708,10,JPY,Retail trade
3577,Tokai Senko K.K.,1001,JPY,2.5,25,JPY,Process industries
7986,"NIHON ISK Co., Ltd.",1958,JPY,1.58730158730159,30,JPY,Producer manufacturing
7129,Miahelsa Holdings Corporation,1167,JPY,2.58620689655172,30,JPY,Retail trade
4705,Clip Corporation,885,JPY,5.10204081632653,45,JPY,Consumer services
4120,"Sugai Chemical Industry Co., Ltd.",2331,JPY,2.96610169491525,70,JPY,Process industries
7897,"Hokushin Co., Ltd.",115,JPY,1.75438596491228,2,JPY,Non-energy minerals
3138,"Fujisan Magazine Service Co., Ltd.",1016,JPY,2.94406280667321,30,JPY,Technology services
5575,Globee Inc.,623,JPY,0,0,JPY,Technology services
6894,"PULSTEC INDUSTRIAL CO., LTD.",2330,JPY,4.68883205456095,110,JPY,Health technology
2974,DAIEISANGYO Co Ltd,966,JPY,2.48447204968944,24,JPY,Consumer durables
3260,"ESPOIR Co., Ltd.",539,JPY,0,0,JPY,Finance
5138,"Rebase, Inc.",642,JPY,0,35,JPY,Technology services
6217,TSUDAKOMA Corp.,507,JPY,0,0,JPY,Producer manufacturing
9466,Aidma Marketing Communication Corp.,242,JPY,6.14754098360656,15,JPY,Commercial services
3627,TECMIRA HOLDINGS INC.,254,JPY,1.96078431372549,5,JPY,Technology services
340A,"zig-zag,Inc.",400,JPY,0,0,JPY,Consumer durables
5987,Onex Corporation,1903,JPY,1.04166666666667,20,JPY,Producer manufacturing
6177,"AppBank, Inc.",124,JPY,0,0,JPY,Technology services
3372,"Kanmonkai Co., Ltd.",232,JPY,0,0,JPY,Consumer services
7116,"DAIWA TSUSHIN Co.,Ltd",1168,JPY,3.42465753424658,45,JPY,Technology services
9012,"Chichibu Railway Co., Ltd.",2109,JPY,0,0,JPY,Transportation
195A,"Muscat Group, Inc.",958,JPY,0,0,JPY,Technology services
7219,"HKS Co., Ltd.",2280,JPY,2.91349170775437,65,JPY,Producer manufacturing
7687,"Micreed Co., Ltd.",464,JPY,1.74004192872117,7.9,JPY,Retail trade
3607,KURAUDIA HOLDINGS CO. LTD.,358,JPY,2.79329608938547,10,JPY,Consumer non-durables
9363,"Daiun Co., Ltd.",513,JPY,2.4904214559387,13,JPY,Transportation
7183,"Anshin Guarantor Service Co., Ltd.",175,JPY,1.71428571428571,3,JPY,Finance
6522,Asterisk Inc.,403,JPY,0,0,JPY,Technology services
7877,"Eidai Kako Co., Ltd.",2277,JPY,2.61665939816834,60,JPY,Producer manufacturing
5619,"MRSO, Inc.",885,JPY,0,0,JPY,Technology services
3237,"Intrance Co., Ltd.",69,JPY,0,0,JPY,Finance
442A,"Classico,Inc.",1466,JPY,0,,,Consumer non-durables
5928,"Almetax Manufacturing Co., Ltd.",301,JPY,2.66666666666667,8,JPY,Producer manufacturing
391A,"Yamachuu Co., Ltd.",2529,JPY,1.98176773682124,50,JPY,Finance
3306,"NIHON SEIMA CO., LTD.",699,JPY,0.568990042674253,4,JPY,Consumer non-durables
130A,Veritas In Silico Inc.,477,JPY,0,0,JPY,Health technology
3494,"Mullion Co., Ltd.",379,JPY,1.54639175257732,6,JPY,Finance
5125,"Fines, Inc.",662,JPY,0,0,JPY,Technology services
9849,KYODO PAPER HOLDINGS,4595,JPY,1.085776330076,50,JPY,Distribution services
4447,"PBsystems, Inc.",479,JPY,4.1407867494824,20,JPY,Technology services
8559,Howa Bank Ltd,525,JPY,1.91570881226054,10,JPY,Finance
7345,Ai Partners Financial Inc.,972,JPY,0.425985090521832,4,JPY,Finance
3710,"Jorudan Co., Ltd.",600,JPY,1.00334448160535,6,JPY,Technology services
6150,"Takeda Machinery Co., Ltd.",3345,JPY,2.39520958083832,80,JPY,Producer manufacturing
4014,KARADANOTE INC.,450,JPY,0,0,JPY,Commercial services
377A,"Agent IG Holdings, Inc.",1075,JPY,0,0,JPY,Miscellaneous
9040,"Taiho Transportation Co., Ltd.",4120,JPY,2.44200244200244,100,JPY,Transportation
9342,"Sumasapo, Inc.",1267,JPY,0,0,JPY,Technology services
